UniqueID,URL,RefName,Name,Gender,DOB,State,District,StateDistID,Combined,FirstSession,Second Session,Third Session,Congress109,Congress110,Congress111,Congress112,Congress113,Congress114,Congress115,Congress116,Congress117,Congress118
MfK-MD07,https://www.congress.gov/member/kweisi-mfume/M000687,"Mfume, Kweisi - Representative","Mfume, Kweisi",M,10/24/48,Maryland,07,2607,MD07,2020-2024,,,,,,,,,,116,117,118
TiT-WI07,https://www.congress.gov/member/thomas-tiffany/T000165,"Tiffany, Thomas P. - Representative","Tiffany, Thomas P.",,,Wisconsin,07,5607,WI07,2020-2024,,,,,,,,,,116,117,118
GaM-CA27,https://www.congress.gov/member/mike-garcia/G000061,"Garcia, Mike - Representative","Garcia, Mike",,,California,27,0827,CA27,2020-2024,,,,,,,,,,116,117,118
KaK-HI02,https://www.congress.gov/member/kaiali-i-kahele/K000396,"Kahele, Kaiali'i - Representative","Kahele, Kaiali'i",M,03/28/74,Hawaii,02,1702,HI02,2021-2023,,,,,,,,,,,117,
HeY-NM02,https://www.congress.gov/member/yvette-herrell/H001084,"Herrell, Yvette - Representative","Herrell, Yvette",F,,New Mexico,02,3702,NM02,2021-2023,,,,,,,,,,,117,
NeM-IL03,https://www.congress.gov/member/marie-newman/N000192,"Newman, Marie - Representative","Newman, Marie",F,04/13/64,Illinois,03,1903,IL03,2021-2023,,,,,,,,,,,117,
MeP-MI03,https://www.congress.gov/member/peter-meijer/M001186,"Meijer, Peter - Representative","Meijer, Peter",M,01/10/88,Michigan,03,2803,MI03,2021-2023,,,,,,,,,,,117,
BoC-GA07,https://www.congress.gov/member/carolyn-bourdeaux/B001312,"Bourdeaux, Carolyn - Representative","Bourdeaux, Carolyn",F,06/03/70,Georgia,07,1507,GA07,2021-2023,,,,,,,,,,,117,
CaM-NC11,https://www.congress.gov/member/madison-cawthorn/C001104,"Cawthorn, Madison - Representative","Cawthorn, Madison",M,08/01/95,North Carolina,11,3911,NC11,2021-2023,,,,,,,,,,,117,
JoM-NY17,https://www.congress.gov/member/mondaire-jones/J000306,"Jones, Mondaire - Representative","Jones, Mondaire",M,,New York,17,3817,NY17,2021-2023,,,,,,,,,,,117,
BuC-MO01,https://www.congress.gov/member/cori-bush/B001224,"Bush, Cori - Representative","Bush, Cori",F,07/21/76,Missouri,01,3101,MO01,2021-2024,,,,,,,,,,,117,118
HaD-TN01,https://www.congress.gov/member/diana-harshbarger/H001086,"Harshbarger, Diana - Representative","Harshbarger, Diana",F,01/01/60,Tennessee,01,5101,TN01,2021-2024,,,,,,,,,,,117,118
MaT-KS01,https://www.congress.gov/member/tracey-mann/M000871,"Mann, Tracey - Representative","Mann, Tracey",,,Kansas,01,2201,KS01,2021-2024,,,,,,,,,,,117,118
MiM-IA01,https://www.congress.gov/member/mariannette-miller-meeks/M001215,"Miller-Meeks, Mariannette - Representative","Miller-Meeks, Mariannette",,,Iowa,01,2101,IA01,2021-2024,,,,,,,,,,,117,118
MaN-SC01,https://www.congress.gov/member/nancy-mace/M000194,"Mace, Nancy - Representative","Mace, Nancy",,,South Carolina,01,4901,SC01,2021-2024,,,,,,,,,,,117,118
CaJ-AL01,https://www.congress.gov/member/jerry-carl/C001054,"Carl, Jerry L. - Representative","Carl, Jerry L.",,,Alabama,01,0101,AL01,2021-2024,,,,,,,,,,,117,118
MrF-IN01,https://www.congress.gov/member/frank-mrvan/M001214,"Mrvan, Frank J. - Representative","Mrvan, Frank J.",M,04/16/69,Indiana,01,2001,IN01,2021-2024,,,,,,,,,,,117,118
StM-NM01,https://www.congress.gov/member/melanie-stansbury/S001218,"Stansbury, Melanie Ann - Representative","Stansbury, Melanie Ann",F,,New Mexico,01,3701,NM01,2021-2024,,,,,,,,,,,117,118
MoB-UT01,https://www.congress.gov/member/blake-moore/M001213,"Moore, Blake D. - Representative","Moore, Blake D.",M,,Utah,01,5501,UT01,2021-2024,,,,,,,,,,,117,118
HiA-IA02,https://www.congress.gov/member/ashley-hinson/H001091,"Hinson, Ashley - Representative","Hinson, Ashley",F,06/27/83,Iowa,02,2102,IA02,2021-2024,,,,,,,,,,,117,118
MoB-AL02,https://www.congress.gov/member/barry-moore/M001212,"Moore, Barry - Representative","Moore, Barry",M,09/26/66,Alabama,02,0102,AL02,2021-2024,,,,,,,,,,,117,118
BeC-OR02,https://www.congress.gov/member/cliff-bentz/B000668,"Bentz, Cliff - Representative","Bentz, Cliff",M,01/12/52,Oregon,02,4502,OR02,2021-2024,,,,,,,,,,,117,118
LaJ-KS02,https://www.congress.gov/member/jake-laturner/L000266,"LaTurner, Jake - Representative","LaTurner, Jake",M,02/17/88,Kansas,02,2202,KS02,2021-2024,,,,,,,,,,,117,118
CaT-LA02,https://www.congress.gov/member/troy-carter/C001125,"Carter, Troy - Representative","Carter, Troy",,,Louisiana,02,2402,LA02,2021-2024,,,,,,,,,,,117,118
RoM-MT02,https://www.congress.gov/member/matthew-rosendale/R000103,"Rosendale Sr., Matthew M. - Representative","Rosendale Sr., Matthew M.",M,07/07/60,Montana,02,3202,MT02,2021-2024,,,,,,,,,,,117,118
RoD-NC02,https://www.congress.gov/member/deborah-ross/R000305,"Ross, Deborah K. - Representative","Ross, Deborah K.",F,06/20/63,North Carolina,02,3902,NC02,2021-2024,,,,,,,,,,,117,118
GaA-NY02,https://www.congress.gov/member/andrew-garbarino/G000597,"Garbarino, Andrew R. - Representative","Garbarino, Andrew R.",M,,New York,02,3802,NY02,2021-2024,,,,,,,,,,,117,118
BoL-CO03,https://www.congress.gov/member/lauren-boebert/B000825,"Boebert, Lauren - Representative","Boebert, Lauren",F,12/19/86,Colorado,03,0903,CO03,2021-2024,,,,,,,,,,,117,118
CaK-FL03,https://www.congress.gov/member/kat-cammack/C001039,"Cammack, Kat - Representative","Cammack, Kat",F,02/16/88,Florida,03,1303,FL03,2021-2024,,,,,,,,,,,117,118
LeT-NM03,https://www.congress.gov/member/teresa-leger-fernandez/L000273,"Leger Fernandez, Teresa - Representative","Leger Fernandez, Teresa",,,New Mexico,03,3703,NM03,2021-2024,,,,,,,,,,,117,118
AuJ-MA04,https://www.congress.gov/member/jake-auchincloss/A000148,"Auchincloss, Jake - Representative","Auchincloss, Jake",M,01/29/88,Massachusetts,04,2704,MA04,2021-2024,,,,,,,,,,,117,118
OwB-UT04,https://www.congress.gov/member/burgess-owens/O000086,"Owens, Burgess - Representative","Owens, Burgess",M,08/02/51,Utah,04,5504,UT04,2021-2024,,,,,,,,,,,117,118
FeR-IA04,https://www.congress.gov/member/randy-feenstra/F000446,"Feenstra, Randy - Representative","Feenstra, Randy",M,01/14/69,Iowa,04,2104,IA04,2021-2024,,,,,,,,,,,117,118
FaP-TX04,https://www.congress.gov/member/pat-fallon/F000246,"Fallon, Pat - Representative","Fallon, Pat",,,Texas,04,5304,TX04,2021-2024,,,,,,,,,,,117,118
GoB-VA05,https://www.congress.gov/member/bob-good/G000595,"Good, Bob - Representative","Good, Bob",M,09/11/65,Virginia,05,5205,VA05,2021-2024,,,,,,,,,,,117,118
FiS-WI05,https://www.congress.gov/member/scott-fitzgerald/F000471,"Fitzgerald, Scott - Representative","Fitzgerald, Scott",M,11/16/63,Wisconsin,05,5605,WI05,2021-2024,,,,,,,,,,,117,118
LeJ-LA05,https://www.congress.gov/member/julia-letlow/L000595,"Letlow, Julia - Representative","Letlow, Julia",F,03/16/81,Louisiana,05,2405,LA05,2021-2024,,,,,,,,,,,117,118
WiN-GA05,https://www.congress.gov/member/nikema-williams/W000788,"Williams, Nikema - Representative","Williams, Nikema",,,Georgia,05,1505,GA05,2021-2024,,,,,,,,,,,117,118
SpV-IN05,https://www.congress.gov/member/victoria-spartz/S000929,"Spartz, Victoria - Representative","Spartz, Victoria",,,Indiana,05,2005,IN05,2021-2024,,,,,,,,,,,117,118
BiS-OK05,https://www.congress.gov/member/stephanie-bice/B000740,"Bice, Stephanie I. - Representative","Bice, Stephanie I.",F,,Oklahoma,05,4405,OK05,2021-2024,,,,,,,,,,,117,118
ElJ-TX06,https://www.congress.gov/member/jake-ellzey/E000071,"Ellzey, Jake - Representative","Ellzey, Jake",M,01/24/70,Texas,06,5306,TX06,2021-2024,,,,,,,,,,,117,118
MaK-NC06,https://www.congress.gov/member/kathy-manning/M001135,"Manning, Kathy E. - Representative","Manning, Kathy E.",F,12/03/56,North Carolina,06,3906,NC06,2021-2024,,,,,,,,,,,117,118
FiM-MN07,https://www.congress.gov/member/michelle-fischbach/F000470,"Fischbach, Michelle - Representative","Fischbach, Michelle",F,11/03/65,Minnesota,07,2907,MN07,2021-2024,,,,,,,,,,,117,118
ClA-GA09,https://www.congress.gov/member/andrew-clyde/C001116,"Clyde, Andrew S. - Representative","Clyde, Andrew S.",M,11/22/63,Georgia,09,1509,GA09,2021-2024,,,,,,,,,,,117,118
McL-MI09,https://www.congress.gov/member/lisa-mcclain/M001136,"McClain, Lisa C. - Representative","McClain, Lisa C.",F,04/07/66,Michigan,09,2809,MI09,2021-2024,,,,,,,,,,,117,118
StM-WA10,https://www.congress.gov/member/marilyn-strickland/S001159,"Strickland, Marilyn - Representative","Strickland, Marilyn",,,Washington,10,5410,WA10,2021-2024,,,,,,,,,,,117,118
MaN-NY11,https://www.congress.gov/member/nicole-malliotakis/M000317,"Malliotakis, Nicole - Representative","Malliotakis, Nicole",,,New York,11,3811,NY11,2021-2024,,,,,,,,,,,117,118
PfA-TX11,https://www.congress.gov/member/august-pfluger/P000048,"Pfluger, August - Representative","Pfluger, August",,,Texas,11,5311,TX11,2021-2024,,,,,,,,,,,117,118
BrS-OH11,https://www.congress.gov/member/shontel-brown/B001313,"Brown, Shontel M. - Representative","Brown, Shontel M.",F,,Ohio,11,4211,OH11,2021-2024,,,,,,,,,,,117,118
JaR-TX13,https://www.congress.gov/member/ronny-jackson/J000304,"Jackson, Ronny - Representative","Jackson, Ronny",,,Texas,13,5313,TX13,2021-2024,,,,,,,,,,,117,118
GrM-GA14,https://www.congress.gov/member/marjorie-greene/G000596,"Greene, Marjorie Taylor - Representative","Greene, Marjorie Taylor",F,05/27/74,Georgia,14,1514,GA14,2021-2024,,,,,,,,,,,117,118
MiM-IL15,https://www.congress.gov/member/mary-miller/M001211,"Miller, Mary E. - Representative","Miller, Mary E.",,,Illinois,15,1915,IL15,2021-2024,,,,,,,,,,,117,118
CaM-OH15,https://www.congress.gov/member/mike-carey/C001126,"Carey, Mike - Representative","Carey, Mike",,,Ohio,15,4215,OH15,2021-2024,,,,,,,,,,,117,118
ToR-NY15,https://www.congress.gov/member/ritchie-torres/T000486,"Torres, Ritchie - Representative","Torres, Ritchie",,,New York,15,3815,NY15,2021-2024,,,,,,,,,,,117,118
BoJ-NY16,https://www.congress.gov/member/jamaal-bowman/B001223,"Bowman, Jamaal - Representative","Bowman, Jamaal",M,04/01/76,New York,16,3816,NY16,2021-2024,,,,,,,,,,,117,118
FrC-FL18,https://www.congress.gov/member/c-franklin/F000472,"Franklin, C. Scott - Representative","Franklin, C. Scott",M,08/23/64,Florida,18,1318,FL18,2021-2024,,,,,,,,,,,117,118
DoB-FL19,https://www.congress.gov/member/byron-donalds/D000032,"Donalds, Byron - Representative","Donalds, Byron",M,10/28/74,Florida,19,1319,FL19,2021-2024,,,,,,,,,,,117,118
NeT-TX22,https://www.congress.gov/member/troy-nehls/N000026,"Nehls, Troy E. - Representative","Nehls, Troy E.",M,,Texas,22,5322,TX22,2021-2024,,,,,,,,,,,117,118
ObJ-CA23,https://www.congress.gov/member/jay-obernolte/O000019,"Obernolte, Jay - Representative","Obernolte, Jay",M,08/18/70,California,23,0823,CA23,2021-2024,,,,,,,,,,,117,118
GoT-TX23,https://www.congress.gov/member/tony-gonzales/G000594,"Gonzales, Tony - Representative","Gonzales, Tony",,,Texas,23,5323,TX23,2021-2024,,,,,,,,,,,117,118
VaB-TX24,https://www.congress.gov/member/beth-van-duyne/V000134,"Van Duyne, Beth - Representative","Van Duyne, Beth",F,11/16/70,Texas,24,5324,TX24,2021-2024,,,,,,,,,,,117,118
SaM-FL27,https://www.congress.gov/member/maria-salazar/S000168,"Salazar, Maria Elvira - Representative","Salazar, Maria Elvira",F,11/01/61,Florida,27,1327,FL27,2021-2024,,,,,,,,,,,117,118
GiC-FL28,https://www.congress.gov/member/carlos-gimenez/G000593,"Gimenez, Carlos A. - Representative","Gimenez, Carlos A.",M,01/17/54,Florida,28,1328,FL28,2021-2024,,,,,,,,,,,117,118
KiY-CA40,https://www.congress.gov/member/young-kim/K000397,"Kim, Young - Representative","Kim, Young",,,California,40,0840,CA40,2021-2024,,,,,,,,,,,117,118
StM-CA45,https://www.congress.gov/member/michelle-steel/S001135,"Steel, Michelle - Representative","Steel, Michelle",,,California,45,0845,CA45,2021-2024,,,,,,,,,,,117,118
JaS-CA51,https://www.congress.gov/member/sara-jacobs/J000305,"Jacobs, Sara - Representative","Jacobs, Sara",,,California,51,0851,CA51,2021-2024,,,,,,,,,,,117,118
CoC-CA22,https://www.congress.gov/member/connie-conway/C001128,"Conway, Connie - Representative","Conway, Connie",,,California,22,0822,CA22,2022-2023,,,,,,,,,,,117,
SeJ-NY23,https://www.congress.gov/member/joseph-sempolinski/S001219,"Sempolinski, Joseph - Representative","Sempolinski, Joseph",M,,New York,23,3823,NY23,2022-2023,,,,,,,,,,,117,
FlM-TX34,https://www.congress.gov/member/mayra-flores/F000473,"Flores, Mayra - Representative","Flores, Mayra",F,,Texas,34,5334,TX34,2022-2023,,,,,,,,,,,117,
PeM-AK00,https://www.congress.gov/member/mary-peltola/P000619,"Peltola, Mary Sattler - Representative","Peltola, Mary Sattler",,,Alaska,00,0200,AK00,2022-2024,,,,,,,,,,,117,118
FiB-MN01,https://www.congress.gov/member/brad-finstad/F000475,"Finstad, Brad - Representative","Finstad, Brad",M,05/30/76,Minnesota,01,2901,MN01,2022-2024,,,,,,,,,,,117,118
FlM-NE01,https://www.congress.gov/member/mike-flood/F000474,"Flood, Mike - Representative","Flood, Mike",,,Nebraska,01,3301,NE01,2022-2024,,,,,,,,,,,117,118
YaR-IN02,https://www.congress.gov/member/rudy-yakym/Y000067,"Yakym, Rudy - Representative","Yakym, Rudy",,,Indiana,02,2002,IN02,2022-2024,,,,,,,,,,,117,118
RyP-NY18,https://www.congress.gov/member/patrick-ryan/R000579,"Ryan, Patrick - Representative","Ryan, Patrick",,,New York,18,3818,NY18,2022-2024,,,,,,,,,,,117,118
ChS-FL20,https://www.congress.gov/member/sheila-cherfilus-mccormick/C001127,"Cherfilus-McCormick, Sheila - Representative","Cherfilus-McCormick, Sheila",F,01/25/79,Florida,20,1320,FL20,2022-2024,,,,,,,,,,,117,118
BaB-VT00,https://www.congress.gov/member/becca-balint/B001318,"Balint, Becca - Representative","Balint, Becca",F,05/04/68,Vermont,00,5600,VT00,2023-2024,,,,,,,,,,,,118
HaH-WY00,https://www.congress.gov/member/harriet-hageman/H001096,"Hageman, Harriet M. - Representative","Hageman, Harriet M.",F,10/18/62,Wyoming,00,5700,WY00,2023-2024,,,,,,,,,,,,118
MoJ-GU00,https://www.congress.gov/member/james-moylan/M001219,"Moylan, James C. - Delegate","Moylan, James C.",M,,Guam,00,1600,GU00,2023-2024,,,,,,,,,,,,118
JaJ-IL01,https://www.congress.gov/member/jonathan-jackson/J000309,"Jackson, Jonathan L. - Representative","Jackson, Jonathan L.",M,01/07/66,Illinois,01,1901,IL01,2023-2024,,,,,,,,,,,,118
LaG-OH01,https://www.congress.gov/member/greg-landsman/L000601,"Landsman, Greg - Representative","Landsman, Greg",M,12/04/76,Ohio,01,4201,OH01,2023-2024,,,,,,,,,,,,118
LaN-NY01,https://www.congress.gov/member/nick-lalota/L000598,"LaLota, Nick - Representative","LaLota, Nick",M,06/23/78,New York,01,3801,NY01,2023-2024,,,,,,,,,,,,118
MoN-TX01,https://www.congress.gov/member/nathaniel-moran/M001224,"Moran, Nathaniel - Representative","Moran, Nathaniel",,,Texas,01,5301,TX01,2023-2024,,,,,,,,,,,,118
DaD-NC01,https://www.congress.gov/member/donald-davis/D000230,"Davis, Donald G. - Representative","Davis, Donald G.",M,08/29/71,North Carolina,01,3901,NC01,2023-2024,,,,,,,,,,,,118
MaS-RI02,https://www.congress.gov/member/seth-magaziner/M001223,"Magaziner, Seth - Representative","Magaziner, Seth",M,07/22/83,Rhode Island,02,4802,RI02,2023-2024,,,,,,,,,,,,118
BrJ-OK02,https://www.congress.gov/member/josh-brecheen/B001317,"Brecheen, Josh - Representative","Brecheen, Josh",M,06/19/79,Oklahoma,02,4402,OK02,2023-2024,,,,,,,,,,,,118
CrE-AZ02,https://www.congress.gov/member/elijah-crane/C001132,"Crane, Elijah - Representative","Crane, Elijah",M,01/03/80,Arizona,02,0402,AZ02,2023-2024,,,,,,,,,,,,118
ToJ-HI02,https://www.congress.gov/member/jill-tokuda/T000487,"Tokuda, Jill N. - Representative","Tokuda, Jill N.",F,03/03/76,Hawaii,02,1702,HI02,2023-2024,,,,,,,,,,,,118
KiJ-VA02,https://www.congress.gov/member/jennifer-kiggans/K000399,"Kiggans, Jennifer A - Representative","Kiggans, Jennifer A",F,,Virginia,02,5202,VA02,2023-2024,,,,,,,,,,,,118
VaG-NM02,https://www.congress.gov/member/gabe-vasquez/V000136,"Vasquez, Gabe - Representative","Vasquez, Gabe",M,,New Mexico,02,3702,NM02,2023-2024,,,,,,,,,,,,118
KiK-CA03,https://www.congress.gov/member/kevin-kiley/K000401,"Kiley, Kevin - Representative","Kiley, Kevin",M,01/30/85,California,03,0803,CA03,2023-2024,,,,,,,,,,,,118
McM-KY03,https://www.congress.gov/member/morgan-mcgarvey/M001220,"McGarvey, Morgan - Representative","McGarvey, Morgan",,,Kentucky,03,2303,KY03,2023-2024,,,,,,,,,,,,118
SaG-NY03,https://www.congress.gov/member/george-santos/S001222,"Santos, George - Representative","Santos, George",,,New York,03,3803,NY03,2023-2024,,,,,,,,,,,,118
VaD-WI03,https://www.congress.gov/member/derrick-van-orden/V000135,"Van Orden, Derrick - Representative","Van Orden, Derrick",,,Wisconsin,03,5603,WI03,2023-2024,,,,,,,,,,,,118
NuZ-IA03,https://www.congress.gov/member/zachary-nunn/N000193,"Nunn, Zachary - Representative","Nunn, Zachary",,,Iowa,03,2103,IA03,2023-2024,,,,,,,,,,,,118
RaD-IL03,https://www.congress.gov/member/delia-ramirez/R000617,"Ramirez, Delia C. - Representative","Ramirez, Delia C.",F,06/02/83,Illinois,03,1903,IL03,2023-2024,,,,,,,,,,,,118
ScH-MI03,https://www.congress.gov/member/hillary-scholten/S001221,"Scholten, Hillary J. - Representative","Scholten, Hillary J.",F,02/22/82,Michigan,03,2803,MI03,2023-2024,,,,,,,,,,,,118
PeM-WA03,https://www.congress.gov/member/marie-perez/G000600,"Perez, Marie Gluesenkamp - Representative","Perez, Marie Gluesenkamp",F,,Washington,03,5403,WA03,2023-2024,,,,,,,,,,,,118
SeK-TX03,https://www.congress.gov/member/keith-self/S001224,"Self, Keith - Representative","Self, Keith",M,,Texas,03,5303,TX03,2023-2024,,,,,,,,,,,,118
BeA-FL04,https://www.congress.gov/member/aaron-bean/B001314,"Bean, Aaron - Representative","Bean, Aaron",M,01/25/67,Florida,04,1304,FL04,2023-2024,,,,,,,,,,,,118
D'A-NY04,https://www.congress.gov/member/anthony-d-esposito/D000632,"D'Esposito, Anthony - Representative","D'Esposito, Anthony",M,02/22/82,New York,04,3804,NY04,2023-2024,,,,,,,,,,,,118
EzM-MS04,https://www.congress.gov/member/mike-ezell/E000235,"Ezell, Mike - Representative","Ezell, Mike",M,04/06/59,Mississippi,04,3004,MS04,2023-2024,,,,,,,,,,,,118
IvG-MD04,https://www.congress.gov/member/glenn-ivey/I000058,"Ivey, Glenn - Representative","Ivey, Glenn",M,02/27/61,Maryland,04,2604,MD04,2023-2024,,,,,,,,,,,,118
AlM-MO04,https://www.congress.gov/member/mark-alford/A000379,"Alford, Mark - Representative","Alford, Mark",,,Missouri,04,3104,MO04,2023-2024,,,,,,,,,,,,118
FoV-NC04,https://www.congress.gov/member/valerie-foushee/F000477,"Foushee, Valerie P. - Representative","Foushee, Valerie P.",F,05/07/56,North Carolina,04,3904,NC04,2023-2024,,,,,,,,,,,,118
HoV-OR04,https://www.congress.gov/member/val-hoyle/H001094,"Hoyle, Val T. - Representative","Hoyle, Val T.",F,,Oregon,04,4504,OR04,2023-2024,,,,,,,,,,,,118
ChL-OR05,https://www.congress.gov/member/lori-chavez-deremer/C001135,"Chavez-DeRemer, Lori - Representative","Chavez-DeRemer, Lori",F,04/07/68,Oregon,05,4505,OR05,2023-2024,,,,,,,,,,,,118
OgA-TN05,https://www.congress.gov/member/andrew-ogles/O000175,"Ogles, Andrew - Representative","Ogles, Andrew",,,Tennessee,05,5105,TN05,2023-2024,,,,,,,,,,,,118
StD-AL05,https://www.congress.gov/member/dale-strong/S001220,"Strong, Dale W. - Representative","Strong, Dale W.",,,Alabama,05,0105,AL05,2023-2024,,,,,,,,,,,,118
CiJ-AZ06,https://www.congress.gov/member/juan-ciscomani/C001133,"Ciscomani, Juan - Representative","Ciscomani, Juan",M,08/31/82,Arizona,06,0406,AZ06,2023-2024,,,,,,,,,,,,118
McR-GA06,https://www.congress.gov/member/richard-mccormick/M001218,"McCormick, Richard - Representative","McCormick, Richard",,,Georgia,06,1506,GA06,2023-2024,,,,,,,,,,,,118
SaA-OR06,https://www.congress.gov/member/andrea-salinas/S001226,"Salinas, Andrea - Representative","Salinas, Andrea",,,Oregon,06,4506,OR06,2023-2024,,,,,,,,,,,,118
BuE-MO07,https://www.congress.gov/member/eric-burlison/B001316,"Burlison, Eric - Representative","Burlison, Eric",M,10/02/76,Missouri,07,3107,MO07,2023-2024,,,,,,,,,,,,118
MiC-FL07,https://www.congress.gov/member/cory-mills/M001216,"Mills, Cory - Representative","Mills, Cory",,,Florida,07,1307,FL07,2023-2024,,,,,,,,,,,,118
PeB-CO07,https://www.congress.gov/member/brittany-pettersen/P000620,"Pettersen, Brittany - Representative","Pettersen, Brittany",,,Colorado,07,0907,CO07,2023-2024,,,,,,,,,,,,118
FrR-SC07,https://www.congress.gov/member/russell-fry/F000478,"Fry, Russell - Representative","Fry, Russell",,,South Carolina,07,4907,SC07,2023-2024,,,,,,,,,,,,118
KeT-NJ07,https://www.congress.gov/member/thomas-kean/K000398,"Kean, Thomas H. - Representative","Kean, Thomas H.",M,,New Jersey,07,3607,NJ07,2023-2024,,,,,,,,,,,,118
MiM-OH07,https://www.congress.gov/member/max-miller/M001222,"Miller, Max L. - Representative","Miller, Max L.",M,,Ohio,07,4207,OH07,2023-2024,,,,,,,,,,,,118
LuM-TX08,https://www.congress.gov/member/morgan-luttrell/L000603,"Luttrell, Morgan - Representative","Luttrell, Morgan",M,,Texas,08,5308,TX08,2023-2024,,,,,,,,,,,,118
