UniqueID,GovernmentURL,FullName,FirstName,LastName,Gender,DOB,Party,HouseTerms,State,StateAbr,District,CombStateDistrict,StateDistID,FirstSession,SecondSession,ThirdSession,Congress109,Congress110,Congress111,Congress112,Congress113,Congress114,Congress115,Congress116,Congress117,Congress118
DaJ-FL11,https://www.congress.gov/member/jim-davis/D000114,"Davis, Jim",Jim,Davis,M,11/11/57,Democratic,House: 1997-2007,Florida,FL,11,FL11,1211,1997-2007,,,109,0,0,0,0,0,0,0,0,0
YoC-FL13,https://www.congress.gov/member/c-w-young/Y000031,"Young, C. W. Bill",C. W. Bill,Young,M,12/16/30,Republican,House: 1971-2013,Florida,FL,13,FL13,1213,1971-2013,,,109,110,111,112,0,0,0,0,0,0
HaK-FL13,https://www.congress.gov/member/katherine-harris/H001035,"Harris, Katherine",Katherine,Harris,F,04/05/57,Republican,House: 2003-2007,Florida,FL,13,FL13,1213,2003-2007,,,109,0,0,0,0,0,0,0,0,0
FoM-FL16,https://www.congress.gov/member/mark-foley/F000238,"Foley, Mark",Mark,Foley,M,09/08/54,Republican,House: 1995-2007,Florida,FL,16,FL16,1216,1995-2007,,,109,0,0,0,0,0,0,0,0,0
WeR-FL19,https://www.congress.gov/member/robert-wexler/W000314,"Wexler, Robert",Robert,Wexler,M,01/02/61,Democratic,House: 1997-2010,Florida,FL,19,FL19,1219,1997-2010,,,109,110,111,0,0,0,0,0,0,0
ShE-FL22,https://www.congress.gov/member/e-shaw/S000303,"Shaw, E. Clay, Jr.",E. Clay,Shaw,M,04/19/39,Republican,House: 1981-2007,Florida,FL,22,FL22,1222,1981-2007,,,109,0,0,0,0,0,0,0,0,0
FeT-FL24,https://www.congress.gov/member/tom-feeney/F000447,"Feeney, Tom",Tom,Feeney,M,05/21/58,Republican,House: 2003-2009,Florida,FL,24,FL24,1224,2003-2009,,,109,110,0,0,0,0,0,0,0,0
HaK-GA06,https://www.congress.gov/member/karen-handel/H001078,"Handel, Karen C.",Karen C.,Handel,F,04/18/62,Republican,House: 2017-2019,Georgia,GA,06,GA06,1306,2017-2019,,,0,0,0,0,0,0,115,0,0,0
MaJ-GA08,https://www.congress.gov/member/jim-marshall/M001146,"Marshall, Jim",Jim,Marshall,M,03/31/48,Democratic,House: 2003-2011,Georgia,GA,08,GA08,1308,2003-2011,,,109,110,111,0,0,0,0,0,0,0
NoC-GA10,https://www.congress.gov/member/charles-norwood/N000159,"Norwood, Charles W.",Charles W.,Norwood,M,07/27/41,Republican,House: 1995-2007,Georgia,GA,10,GA10,1310,1995-2007,,,109,0,0,0,0,0,0,0,0,0
BrB-IA01,https://www.congress.gov/member/bruce-braley/B001259,"Braley, Bruce L.",Bruce L.,Braley,M,10/30/57,Democratic,House: 2007-2015,Iowa,IA,01,IA01,1901,2007-2015,,,0,110,111,112,113,0,0,0,0,0
LeJ-IA02,https://www.congress.gov/member/jim-leach/L000169,"Leach, James A.",James A.,Leach,M,10/15/42,Republican,House: 1977-2007,Iowa,IA,02,IA02,1902,1977-2007,,,109,0,0,0,0,0,0,0,0,0
SaB-ID01,https://www.congress.gov/member/bill-sali/S001167,"Sali, Bill",Bill,Sali,M,02/17/54,Republican,House: 2007-2009,Idaho,ID,01,ID01,1601,2007-2009,,,0,110,0,0,0,0,0,0,0,0
MiW-ID01,https://www.congress.gov/member/walter-minnick/M001175,"Minnick, Walter",Walter,Minnick,M,09/20/42,Democratic,House: 2009-2011,Idaho,ID,01,ID01,1601,2009-2011,,,0,0,111,0,0,0,0,0,0,0
JaJ-IL02,https://www.congress.gov/member/jesse-jackson/J000283,"Jackson, Jesse L., Jr.",Jesse L.,Jackson,M,03/11/65,Democratic,House: 1995-2012,Illinois,IL,02,IL02,1702,1995-2012,,,109,110,111,112,0,0,0,0,0,0
HyH-IL06,https://www.congress.gov/member/henry-hyde/H001022,"Hyde, Henry J.",Henry J.,Hyde,M,04/18/24,Republican,House: 1975-2007,Illinois,IL,06,IL06,1706,1975-2007,,,109,0,0,0,0,0,0,0,0,0
BeM-IL08,https://www.congress.gov/member/melissa-bean/B001253,"Bean, Melissa L.",Melissa L.,Bean,F,01/22/62,Democratic,House: 2005-2011,Illinois,IL,08,IL08,1708,2005-2011,,,109,110,111,0,0,0,0,0,0,0
HaD-IL11,https://www.congress.gov/member/deborah-halvorson/H001044,"Halvorson, Deborah L.",Deborah L.,Halvorson,F,03/01/58,Democratic,House: 2009-2011,Illinois,IL,11,IL11,1711,2009-2011,,,0,0,111,0,0,0,0,0,0,0
CoJ-IL12,https://www.congress.gov/member/jerry-costello/C000794,"Costello, Jerry F.",Jerry F.,Costello,M,09/25/49,Democratic,House: 1987-2013,Illinois,IL,12,IL12,1712,1987-2013,,,109,110,111,112,0,0,0,0,0,0
HaJ-IL14,https://www.congress.gov/member/j-hastert/H000323,"Hastert, J. Dennis",J. Dennis,Hastert,M,01/02/42,Republican,House: 1987-2007,Illinois,IL,14,IL14,1714,1987-2007,,,109,0,0,0,0,0,0,0,0,0
MaD-IL16,https://www.congress.gov/member/donald-manzullo/M001138,"Manzullo, Donald A.",Donald A.,Manzullo,M,03/24/44,Republican,House: 1993-2013,Illinois,IL,16,IL16,1716,1993-2013,,,109,110,111,112,0,0,0,0,0,0
EvL-IL17,https://www.congress.gov/member/lane-evans/E000250,"Evans, Lane",Lane,Evans,M,08/04/51,Democratic,House: 1983-2007,Illinois,IL,17,IL17,1717,1983-2007,,,109,0,0,0,0,0,0,0,0,0
HaP-IL17,https://www.congress.gov/member/phil-hare/H001040,"Hare, Phil",Phil,Hare,M,02/21/49,Democratic,House: 2007-2011,Illinois,IL,17,IL17,1717,2007-2011,,,0,110,111,0,0,0,0,0,0,0
ScR-IL17,https://www.congress.gov/member/robert-schilling/S001182,"Schilling, Robert T.",Robert T.,Schilling,M,01/23/64,Republican,House: 2011-2013,Illinois,IL,17,IL17,1717,2011-2013,,,0,0,0,112,0,0,0,0,0,0
SoM-IN03,https://www.congress.gov/member/mark-souder/S001143,"Souder, Mark E.",Mark E.,Souder,M,07/18/50,Republican,House: 1995-2010,Indiana,IN,03,IN03,1803,1995-2010,,,109,110,111,0,0,0,0,0,0,0
BuS-IN04,https://www.congress.gov/member/stephen-buyer/B001203,"Buyer, Steve",Steve,Buyer,M,11/26/58,Republican,House: 1993-2011,Indiana,IN,04,IN04,1804,1993-2011,,,109,110,111,0,0,0,0,0,0,0
CaJ-IN07,https://www.congress.gov/member/julia-carson/C000191,"Carson, Julia",Julia,Carson,F,07/08/38,Democratic,House: 1997-2007,Indiana,IN,07,IN07,1807,1997-2007,,,109,0,0,0,0,0,0,0,0,0
HoJ-IN08,https://www.congress.gov/member/john-hostettler/H000807,"Hostettler, John N.",John N.,Hostettler,M,06/19/61,Republican,House: 1995-2007,Indiana,IN,08,IN08,1808,1995-2007,,,109,0,0,0,0,0,0,0,0,0
ElB-IN08,https://www.congress.gov/member/brad-ellsworth/E000289,"Ellsworth, Brad",Brad,Ellsworth,M,09/11/58,Democratic,House: 2007-2011,Indiana,IN,08,IN08,1808,2007-2011,,,0,110,111,0,0,0,0,0,0,0
JeL-KS02,https://www.congress.gov/member/lynn-jenkins/J000290,"Jenkins, Lynn",Lynn,Jenkins,F,06/10/63,Republican,House: 2009-2019,Kansas,KS,02,KS02,2002,2009-2019,,,0,0,111,112,113,114,115,0,0,0
WaS-KS02,https://www.congress.gov/member/steve-watkins/W000824,"Watkins, Steve",Steve,Watkins,M,09/18/76,Republican,House: 2019-2021,Kansas,KS,02,KS02,2002,2019-2021,,,0,0,0,0,0,0,0,116,0,0
MoD-KS03,https://www.congress.gov/member/dennis-moore/M001140,"Moore, Dennis",Dennis,Moore,M,11/08/45,Democratic,House: 1999-2011,Kansas,KS,03,KS03,2003,1999-2011,,,109,110,111,0,0,0,0,0,0,0
TiT-KS04,https://www.congress.gov/member/todd-tiahrt/T000260,"Tiahrt, Todd",Todd,Tiahrt,M,06/15/51,Republican,House: 1995-2011,Kansas,KS,04,KS04,2004,1995-2011,,,109,110,111,0,0,0,0,0,0,0
LeR-KY02,https://www.congress.gov/member/ron-lewis/L000293,"Lewis, Ron",Ron,Lewis,M,09/14/46,Republican,House: 1993-2009,Kentucky,KY,02,KY02,2102,1993-2009,,,109,110,0,0,0,0,0,0,0,0
NoA-KY03,https://www.congress.gov/member/anne-northup/N000143,"Northup, Anne M.",Anne M.,Northup,F,01/22/48,Republican,House: 1997-2007,Kentucky,KY,03,KY03,2103,1997-2007,,,109,0,0,0,0,0,0,0,0,0
ChB-KY06,https://www.congress.gov/member/ben-chandler/C001058,"Chandler, Ben",Ben,Chandler,M,09/12/59,Democratic,House: 2004-2013,Kentucky,KY,06,KY06,2106,2004-2013,,,109,110,111,112,0,0,0,0,0,0
JeW-LA02,https://www.congress.gov/member/william-jefferson/J000070,"Jefferson, William J.",William J.,Jefferson,M,03/14/47,Democratic,House: 1991-2009,Louisiana,LA,02,LA02,2202,1991-2009,,,109,110,0,0,0,0,0,0,0,0
CaA-LA02,https://www.congress.gov/member/anh-cao/C001079,"Cao, Anh ""Joseph""","Anh ""Joseph""",Cao,M,03/13/67,Republican,House: 2009-2011,Louisiana,LA,02,LA02,2202,2009-2011,,,0,0,111,0,0,0,0,0,0,0
BoC-LA03,https://www.congress.gov/member/charles-boustany/B001255,"Boustany, Charles W., Jr.",Charles W.,Boustany,M,02/21/56,Republican,House: 2005-2017,Louisiana,LA,03,LA03,2203,2005-2017,,,109,110,111,112,113,114,0,0,0,0
McJ-LA04,https://www.congress.gov/member/jim-mccrery/M000388,"McCrery, Jim",Jim,McCrery,M,09/18/49,Republican,House: 1987-2011,Louisiana,LA,04,LA04,2204,1987-2011,,,109,110,111,0,0,0,0,0,0,0
AlR-LA05,https://www.congress.gov/member/rodney-alexander/A000361,"Alexander, Rodney",Rodney,Alexander,M,12/05/46,Republican,House: 2003-2013,Louisiana,LA,05,LA05,2205,2003-2013,,,109,110,111,112,0,0,0,0,0,0
BaR-LA06,https://www.congress.gov/member/richard-baker/B000072,"Baker, Richard H.",Richard H.,Baker,M,05/22/48,Republican,House: 1987-2008,Louisiana,LA,06,LA06,2206,1987-2008,,,109,110,0,0,0,0,0,0,0,0
OlJ-MA01,https://www.congress.gov/member/john-olver/O000085,"Olver, John W.",John W.,Olver,M,09/03/36,Democratic,House: 1991-2013,Massachusetts,MA,01,MA01,2501,1991-2013,,,109,110,111,112,0,0,0,0,0,0
TsN-MA03,https://www.congress.gov/member/niki-tsongas/T000465,"Tsongas, Niki",Niki,Tsongas,F,04/26/46,Democratic,House: 2007-2019,Massachusetts,MA,03,MA03,2503,2007-2019,,,0,110,111,112,113,114,115,0,0,0
DeB-MA10,https://www.congress.gov/member/bill-delahunt/D000210,"Delahunt, Bill",Bill,Delahunt,M,07/18/41,Democratic,House: 1997-2011,Massachusetts,MA,10,MA10,2510,1997-2011,,,109,110,111,0,0,0,0,0,0,0
GiW-MD01,https://www.congress.gov/member/wayne-gilchrest/G000180,"Gilchrest, Wayne T.",Wayne T.,Gilchrest,M,04/15/46,Republican,House: 1991-2009,Maryland,MD,01,MD01,2401,1991-2009,,,109,110,0,0,0,0,0,0,0,0
KrF-MD01,https://www.congress.gov/member/frank-kratovil/K000371,"Kratovil, Frank, Jr.",Frank,Kratovil,M,05/29/68,Democratic,House: 2009-2011,Maryland,MD,01,MD01,2401,2009-2011,,,0,0,111,0,0,0,0,0,0,0
WyA-MD04,https://www.congress.gov/member/albert-wynn/W000784,"Wynn, Albert Russell",Albert Russell,Wynn,M,09/10/51,Democratic,House: 1993-2008,Maryland,MD,04,MD04,2404,1993-2008,,,109,110,0,0,0,0,0,0,0,0
HoS-MD05,https://www.congress.gov/member/steny-hoyer/H000874,"Hoyer, Steny H.",Steny H.,Hoyer,M,06/14/39,Democratic,House: 1981-Present,Maryland,MD,05,MD05,2405,1981-2024,,,109,110,111,112,113,114,115,116,117,118
AlT-ME01,https://www.congress.gov/member/thomas-allen/A000357,"Allen, Thomas H.",Thomas H.,Allen,M,04/16/45,Democratic,House: 1997-2009,Maine,ME,01,ME01,2301,1997-2009,,,109,110,0,0,0,0,0,0,0,0
StB-MI01,https://www.congress.gov/member/bart-stupak/S001045,"Stupak, Bart",Bart,Stupak,M,02/29/52,Democratic,House: 1993-2011,Michigan,MI,01,MI01,2601,1993-2011,,,109,110,111,0,0,0,0,0,0,0
HoP-MI02,https://www.congress.gov/member/peter-hoekstra/H000676,"Hoekstra, Peter",Peter,Hoekstra,M,10/30/53,Republican,House: 1993-2011,Michigan,MI,02,MI02,2602,1993-2011,,,109,110,111,0,0,0,0,0,0,0
EhV-MI03,https://www.congress.gov/member/vernon-ehlers/E000092,"Ehlers, Vernon J.",Vernon J.,Ehlers,M,02/06/34,Republican,House: 1993-2011,Michigan,MI,03,MI03,2603,1993-2011,,,109,110,111,0,0,0,0,0,0,0
CaD-MI04,https://www.congress.gov/member/dave-camp/C000071,"Camp, Dave",Dave,Camp,M,07/09/53,Republican,House: 1991-2015,Michigan,MI,04,MI04,2604,1991-2015,,,109,110,111,112,113,0,0,0,0,0
KiD-MI05,https://www.congress.gov/member/dale-kildee/K000172,"Kildee, Dale E.",Dale E.,Kildee,M,09/16/29,Democratic,House: 1977-2013,Michigan,MI,05,MI05,2605,1977-2013,,,109,110,111,112,0,0,0,0,0,0
ScJ-MI07,https://www.congress.gov/member/john-schwarz/S001161,"Schwarz, John J.H. ""Joe""","John J.H. ""Joe""",Schwarz,M,11/15/37,Republican,House: 2005-2007,Michigan,MI,07,MI07,2607,2005-2007,,,109,0,0,0,0,0,0,0,0,0
ScM-MI07,https://www.congress.gov/member/mark-schauer/S001178,"Schauer, Mark H.",Mark H.,Schauer,M,10/02/61,Democratic,House: 2009-2011,Michigan,MI,07,MI07,2607,2009-2011,,,0,0,111,0,0,0,0,0,0,0
KnJ-MI09,https://www.congress.gov/member/joe-knollenberg/K000288,"Knollenberg, Joe",Joe,Knollenberg,M,11/28/33,Republican,House: 1993-2009,Michigan,MI,09,MI09,2609,1993-2009,,,109,110,0,0,0,0,0,0,0,0
McT-MI11,https://www.congress.gov/member/thaddeus-mccotter/M001147,"McCotter, Thaddeus G.",Thaddeus G.,McCotter,M,08/22/65,Republican,House: 2003-2012,Michigan,MI,11,MI11,2611,2003-2012,,,109,110,111,112,0,0,0,0,0,0
CuD-MI11,https://www.congress.gov/member/david-curson/C001089,"Curson, David Alan",David Alan,Curson,M,11/04/48,Democratic,House: 2012-2013,Michigan,MI,11,MI11,2611,2012-2013,,,0,0,0,112,0,0,0,0,0,0
KiC-MI13,https://www.congress.gov/member/carolyn-kilpatrick/K000180,"Kilpatrick, Carolyn C.",Carolyn C.,Kilpatrick,F,06/25/45,Democratic,House: 1997-2011,Michigan,MI,13,MI13,2613,1997-2011,,,109,110,111,0,0,0,0,0,0,0
RaJ-MN03,https://www.congress.gov/member/jim-ramstad/R000033,"Ramstad, Jim",Jim,Ramstad,M,05/06/46,Republican,House: 1991-2009,Minnesota,MN,03,MN03,2703,1991-2009,,,109,110,0,0,0,0,0,0,0,0
SaM-MN05,https://www.congress.gov/member/martin-sabo/S000005,"Sabo, Martin Olav",Martin Olav,Sabo,M,02/28/38,Democratic,House: 1979-2007,Minnesota,MN,05,MN05,2705,1979-2007,,,109,0,0,0,0,0,0,0,0,0
KeM-MN06,https://www.congress.gov/member/mark-kennedy/K000358,"Kennedy, Mark R.",Mark R.,Kennedy,M,04/11/57,Republican,House: 2001-2007,Minnesota,MN,06,MN06,2706,2001-2007,,,109,0,0,0,0,0,0,0,0,0
CrC-MN08,https://www.congress.gov/member/chip-cravaack/C001086,"Cravaack, Chip",Chip,Cravaack,M,12/29/59,Republican,House: 2011-2013,Minnesota,MN,08,MN08,2708,2011-2013,,,0,0,0,112,0,0,0,0,0,0
CaR-MO03,https://www.congress.gov/member/russ-carnahan/C001060,"Carnahan, Russ",Russ,Carnahan,M,07/10/58,Democratic,House: 2005-2013,Missouri,MO,03,MO03,2903,2005-2013,,,109,110,111,112,0,0,0,0,0,0
EmJ-MO08,https://www.congress.gov/member/jo-emerson/E000172,"Emerson, Jo Ann",Jo Ann,Emerson,F,09/16/50,Republican,House: 1997-2013,Missouri,MO,08,MO08,2908,1997-2013,,,109,110,111,112,0,0,0,0,0,0
HuK-MO09,https://www.congress.gov/member/kenny-hulshof/H000948,"Hulshof, Kenny C.",Kenny C.,Hulshof,M,05/22/58,Republican,House: 1997-2009,Missouri,MO,09,MO09,2909,1997-2009,,,109,110,0,0,0,0,0,0,0,0
PiC-MS03,https://www.congress.gov/member/charles-pickering/P000323,"Pickering, Charles W. ""Chip""","Charles W. ""Chip""",Pickering,M,08/10/63,Republican,House: 1997-2009,Mississippi,MS,03,MS03,2803,1997-2009,,,109,110,0,0,0,0,0,0,0,0
ReD-MT00,https://www.congress.gov/member/denny-rehberg/R000571,"Rehberg, Denny",Denny,Rehberg,M,10/05/55,Republican,House: 2001-2013,Montana,MT,00,MT00,3000,2001-2013,,,109,110,111,112,0,0,0,0,0,0
DaS-MT00,https://www.congress.gov/member/steve-daines/D000618,"Daines, Steve",Steve,Daines,M,08/20/62,Republican,House: 2013-2015,Montana,MT,00,MT00,3000,2013-2015,,,0,0,0,0,113,0,0,0,0,0
KiL-NC08,https://www.congress.gov/member/larry-kissell/K000369,"Kissell, Larry",Larry,Kissell,M,01/31/51,Democratic,House: 2009-2013,North Carolina,NC,08,NC08,3708,2009-2013,,,0,0,111,112,0,0,0,0,0,0
MyS-NC09,https://www.congress.gov/member/sue-myrick/M001134,"Myrick, Sue Wilkins",Sue Wilkins,Myrick,F,08/01/41,Republican,House: 1995-2013,North Carolina,NC,09,NC09,3709,1995-2013,,,109,110,111,112,0,0,0,0,0,0
TaC-NC11,https://www.congress.gov/member/charles-taylor/T000067,"Taylor, Charles H.",Charles H.,Taylor,M,01/23/41,Republican,House: 1991-2007,North Carolina,NC,11,NC11,3711,1991-2007,,,109,0,0,0,0,0,0,0,0,0
WaM-NC12,https://www.congress.gov/member/melvin-watt/W000207,"Watt, Melvin L.",Melvin L.,Watt,M,08/26/45,Democratic,House: 1993-2014,North Carolina,NC,12,NC12,3712,1993-2014,,,109,110,111,112,113,0,0,0,0,0
MiB-NC13,https://www.congress.gov/member/brad-miller/M001154,"Miller, Brad",Brad,Miller,M,05/19/53,Democratic,House: 2003-2013,North Carolina,NC,13,NC13,3713,2003-2013,,,109,110,111,112,0,0,0,0,0,0
PoE-ND00,https://www.congress.gov/member/earl-pomeroy/P000422,"Pomeroy, Earl",Earl,Pomeroy,M,09/02/52,Democratic,House: 1993-2011,North Dakota,ND,00,ND00,3800,1993-2011,,,109,110,111,0,0,0,0,0,0,0
BeR-ND00,https://www.congress.gov/member/rick-berg/B001272,"Berg, Rick",Rick,Berg,M,08/16/59,Republican,House: 2011-2013,North Dakota,ND,00,ND00,3800,2011-2013,,,0,0,0,112,0,0,0,0,0,0
OsT-NE03,https://www.congress.gov/member/tom-osborne/O000165,"Osborne, Tom",Tom,Osborne,M,02/23/37,Republican,House: 2001-2007,Nebraska,NE,03,NE03,3103,2001-2007,,,109,0,0,0,0,0,0,0,0,0
AnR-NJ01,https://www.congress.gov/member/robert-andrews/A000210,"Andrews, Robert E.",Robert E.,Andrews,M,08/04/57,Democratic,House: 1989-2014,New Jersey,NJ,01,NJ01,3401,1989-2014,,,109,110,111,112,113,0,0,0,0,0
AdJ-NJ03,https://www.congress.gov/member/john-adler/A000364,"Adler, John H.",John H.,Adler,M,08/23/59,Democratic,House: 2009-2011,New Jersey,NJ,03,NJ03,3403,2009-2011,,,0,0,111,0,0,0,0,0,0,0
SmC-NJ04,https://www.congress.gov/member/christopher-smith/S000522,"Smith, Christopher H.",Christopher H.,Smith,M,03/04/53,Republican,House: 1981-Present,New Jersey,NJ,04,NJ04,3404,1981-2024,,,109,110,111,112,113,114,115,116,117,118
FeM-NJ07,https://www.congress.gov/member/mike-ferguson/F000443,"Ferguson, Mike",Mike,Ferguson,M,06/22/70,Republican,House: 2001-2009,New Jersey,NJ,07,NJ07,3407,2001-2009,,,109,110,0,0,0,0,0,0,0,0
PaSrD-NJ10,https://www.congress.gov/member/donald-payne/P000149,"Payne, Donald M.",Donald M.,Payne,M,07/16/34,Democratic,House: 1989-2012,New Jersey,NJ,10,NJ10,3410,1989-2012,,,109,110,111,112,0,0,0,0,0,0
FrR-NJ11,https://www.congress.gov/member/rodney-frelinghuysen/F000372,"Frelinghuysen, Rodney P.",Rodney P.,Frelinghuysen,M,04/29/46,Republican,House: 1995-2019,New Jersey,NJ,11,NJ11,3411,1995-2019,,,109,110,111,112,113,114,115,0,0,0
GiJ-NV02,https://www.congress.gov/member/jim-gibbons/G000152,"Gibbons, Jim",Jim,Gibbons,M,12/16/44,Republican,House: 1997-2007,Nevada,NV,02,NV02,3202,1997-2007,,,109,0,0,0,0,0,0,0,0,0
HeJ-NV03,https://www.congress.gov/member/joseph-heck/H001055,"Heck, Joseph J.",Joseph J.,Heck,M,10/30/61,Republican,House: 2011-2017,Nevada,NV,03,NV03,3203,2011-2017,,,0,0,0,112,113,114,0,0,0,0
WeA-NY09,https://www.congress.gov/member/anthony-weiner/W000792,"Weiner, Anthony D.",Anthony D.,Weiner,M,09/04/64,Democratic,House: 1999-2011,New York,NY,09,NY09,3609,1999-2011,,,109,110,111,0,0,0,0,0,0,0
OwM-NY11,https://www.congress.gov/member/major-owens/O000159,"Owens, Major R.",Major R.,Owens,M,06/28/36,Democratic,House: 1983-2007,New York,NY,11,NY11,3611,1983-2007,,,109,0,0,0,0,0,0,0,0,0
FoV-NY13,https://www.congress.gov/member/vito-fossella/F000440,"Fossella, Vito",Vito,Fossella,M,03/09/65,Republican,House: 1997-2009,New York,NY,13,NY13,3613,1997-2009,,,109,110,0,0,0,0,0,0,0,0
KeS-NY19,https://www.congress.gov/member/sue-kelly/K000078,"Kelly, Sue W.",Sue W.,Kelly,F,09/26/36,Republican,House: 1995-2007,New York,NY,19,NY19,3619,1995-2007,,,109,0,0,0,0,0,0,0,0,0
HaJ-NY19,https://www.congress.gov/member/john-hall/H001039,"Hall, John J.",John J.,Hall,M,07/23/48,Democratic,House: 2007-2011,New York,NY,19,NY19,3619,2007-2011,,,0,110,111,0,0,0,0,0,0,0
SwJ-NY20,https://www.congress.gov/member/john-sweeney/S001149,"Sweeney, John E.",John E.,Sweeney,M,08/09/55,Republican,House: 1999-2007,New York,NY,20,NY20,3620,1999-2007,,,109,0,0,0,0,0,0,0,0,0
MuS-NY20,https://www.congress.gov/member/scott-murphy/M001178,"Murphy, Scott",Scott,Murphy,M,01/26/70,Democratic,House: 2009-2011,New York,NY,20,NY20,3620,2009-2011,,,0,0,111,0,0,0,0,0,0,0
McM-NY21,https://www.congress.gov/member/michael-mcnulty/M000590,"McNulty, Michael R.",Michael R.,McNulty,M,09/16/47,Democratic,House: 1989-2009,New York,NY,21,NY21,3621,1989-2009,,,109,110,0,0,0,0,0,0,0,0
McJ-NY23,https://www.congress.gov/member/john-mchugh/M000472,"McHugh, John M.",John M.,McHugh,M,09/29/48,Republican,House: 1993-2009,New York,NY,23,NY23,3623,1993-2009,,,109,110,0,0,0,0,0,0,0,0
BoS-NY24,https://www.congress.gov/member/sherwood-boehlert/B000586,"Boehlert, Sherwood",Sherwood,Boehlert,M,09/28/36,Republican,House: 1983-2007,New York,NY,24,NY24,3624,1983-2007,,,109,0,0,0,0,0,0,0,0,0
ArM-NY24,https://www.congress.gov/member/michael-arcuri/A000363,"Arcuri, Michael A.",Michael A.,Arcuri,M,06/11/59,Democratic,House: 2007-2011,New York,NY,24,NY24,3624,2007-2011,,,0,110,111,0,0,0,0,0,0,0
WaJ-NY25,https://www.congress.gov/member/james-walsh/W000099,"Walsh, James T.",James T.,Walsh,M,06/19/47,Republican,House: 1989-2009,New York,NY,25,NY25,3625,1989-2009,,,109,110,0,0,0,0,0,0,0,0
ReT-NY26,https://www.congress.gov/member/thomas-reynolds/R000569,"Reynolds, Thomas M.",Thomas M.,Reynolds,M,09/03/50,Republican,House: 1999-2009,New York,NY,26,NY26,3626,1999-2009,,,109,110,0,0,0,0,0,0,0,0
LeC-NY26,https://www.congress.gov/member/christopher-lee/L000568,"Lee, Christopher J.",Christopher J.,Lee,M,04/01/64,Republican,House: 2009-2011,New York,NY,26,NY26,3626,2009-2011,,,0,0,111,0,0,0,0,0,0,0
CoC-NY27,https://www.congress.gov/member/chris-collins/C001092,"Collins, Chris",Chris,Collins,M,05/20/50,Republican,House: 2013-2019,New York,NY,27,NY27,3627,2013-2019,,,0,0,0,0,113,114,115,0,0,0
KuJ-NY29,https://www.congress.gov/member/john-kuhl/K000364,"Kuhl, John R. ""Randy"", Jr.","John R. ""Randy""",Kuhl,M,04/19/43,Republican,House: 2005-2009,New York,NY,29,NY29,3629,2005-2009,,,109,110,0,0,0,0,0,0,0,0
MaE-NY29,https://www.congress.gov/member/eric-massa/M001173,"Massa, Eric J. J.",Eric J. J.,Massa,M,09/16/59,Democratic,House: 2009-2010,New York,NY,29,NY29,3629,2009-2010,,,0,0,111,0,0,0,0,0,0,0
DrS-OH01,https://www.congress.gov/member/steve-driehaus/D000609,"Driehaus, Steve",Steve,Driehaus,M,06/24/66,Democratic,House: 2009-2011,Ohio,OH,01,OH01,3901,2009-2011,,,0,0,111,0,0,0,0,0,0,0
ScJ-OH02,https://www.congress.gov/member/jean-schmidt/S001164,"Schmidt, Jean",Jean,Schmidt,F,11/29/51,Republican,House: 2005-2013,Ohio,OH,02,OH02,3902,2005-2013,,,109,110,111,112,0,0,0,0,0,0
OxM-OH04,https://www.congress.gov/member/michael-oxley/O000163,"Oxley, Michael G.",Michael G.,Oxley,M,02/11/44,Republican,House: 1981-2007,Ohio,OH,04,OH04,3904,1981-2007,,,109,0,0,0,0,0,0,0,0,0
GiP-OH05,https://www.congress.gov/member/paul-gillmor/G000210,"Gillmor, Paul E.",Paul E.,Gillmor,M,02/01/39,Republican,House: 1989-2007,Ohio,OH,05,OH05,3905,1989-2007,,,109,0,0,0,0,0,0,0,0,0
WiC-OH06,https://www.congress.gov/member/charles-wilson/W000801,"Wilson, Charles A.",Charles A.,Wilson,M,01/18/43,Democratic,House: 2007-2011,Ohio,OH,06,OH06,3906,2007-2011,,,0,110,111,0,0,0,0,0,0,0
HoD-OH07,https://www.congress.gov/member/david-hobson/H000666,"Hobson, David L.",David L.,Hobson,M,11/17/36,Republican,House: 1991-2009,Ohio,OH,07,OH07,3907,1991-2009,,,109,110,0,0,0,0,0,0,0,0
AuS-OH07,https://www.congress.gov/member/steve-austria/A000365,"Austria, Steve",Steve,Austria,M,10/12/58,Republican,House: 2009-2013,Ohio,OH,07,OH07,3907,2009-2013,,,0,0,111,112,0,0,0,0,0,0
